이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
그릴210버거,햄버거,4.8,112,"서울 송파구 백제고분로42길 17 혜원빌라 1층 105호
(지번) 송파동 112-3",37.50519332,127.1104929,070-7818-5210,"오지버거 (9,300원)",월~토 11:30 ~ 19:50
천상애장어가 가락본점,장어,3.9,37,"서울 송파구 중대로 174 가락동주상복합 1층 101호
(지번) 가락동 147-2",37.49750612,127.1256386,02-3401-3305,메뉴 없음,월~금 15:00 ~ 17:00
꼬치집,"호프,요리주점",4,99,"서울 송파구 백제고분로 158 1층
(지번) 잠실동 314-5",37.50515235,127.0842148,02-424-5792,"모듬 10꼬치 (19,000원), 가벼운7꼬치 (11,000원), 파닭5꼬치 (12,000원), 염통10꼬치 (9,000원), 닭발7꼬치 (16,000원)",영업시간 월~토 17:00 ~ 24:00
미타 우동 본점,"돈까스,우동",3.9,63,"서울 송파구 송파대로49길 31 1층
(지번) 석촌동 157-1",37.50666243,127.1014296,02-422-5212,"토리텐부카게 우동 (12,000원), 가마바타 우동 (12,000원), 토리텐 부카케 컵우동 (9,000원), 영귤 우동 세트 (15,000원), 덴뿌라부카게 우동 (12,000원), 치쿠텐부카게 우동 (12,000원), 야마카케 우동 (12,000원), 명란앙카게 우동 (12,000원), 덴뿌라우동 (12,000원), 키츠네 우동 (8,000원), 카츠카레 우동 (15,000원), 김치카츠 나베 (15,000원), 덴뿌라 텐동 (9,000원), 토리텐 텐동 (9,000원), 등심카츠 (7,000원), 에비텐 (5,000원), 야채카키아게 (5,000원), 모둠튀김 (15,000원), 토리텐 (5,000원), 카레우동 (12,000원)",월요일
원조마포소금구이,"육류,고기",4.1,61,"서울 송파구 송파대로 106-13 1층
(지번) 문정동 73-7",37.48060153,127.1262941,02-408-5757,메뉴 없음,월~토 10:00 ~ 22:00
도요스,"초밥,롤",3.1,151,"서울 송파구 삼전로12길 6 삼창빌딩 1층
(지번) 삼전동 4",37.50636016,127.0906543,010-9750-6906,"광어 (1 Piece) (3,000원), 광어캐비어 (1 Piece) (4,000원), 도미 (1 Piece) (3,000원), 줄무늬 전갱이 (1 Piece) (4,500원), 전갱이 (1 Piece) (2,500원), 청어 (1 Piece) (3,000원), 전어 (1 Piece) (2,500원), 갑오징어 (1 Piece) (4,000원), 연어 (1 Piece) (2,500원), 연어트러플 (1 Piece) (3,500원), 바닷장어 (1 Piece) (5,000원), 광어지느러미 (1 Piece) (3,500원), 한치 (1 Piece) (4,000원), 잿방어 (1 Piece) (4,000원), 삼치타다키 (1 Piece) (2,500원), 계란초밥 (1 Piece) (2,000원), 참치속살 (1 Piece) (4,000원), 중뱃살 (1 Piece) (5,000원), 대뱃살 (1 Piece) (6,000원), 고등어봉초밥 (2 Piece) (4,000원), 후토마키 (2 Piece) (3,000원), 박고지 마키 (6 Piece) (2,000원), 안키모 유부 (1 Piece) (3,000원), 전복 (1 Piece) (6,000원), 홍새우 (1 Piece) (3,500원), 단새우 (1 Piece) (5,000원), 가리비관자 (1 Piece) (5,000원), 전복우니 (1 Piece) (16,000원), 단새우 우니 (1 Piece) (15,000원), 가리비우니 (1 Piece) (15,000원), 아귀간 (1 Piece) (2,000원), 우니 (1 Piece) (12,000원), 유자 하이볼 (10,000원)",매일 15:00 ~ 17:00
중국미식성,중국요리,3.2,23,"서울 송파구 위례광장로 200 에스비트램스퀘어 2층 202호
(지번) 장지동 881-5",37.48121178,127.1429109,02-400-1864,"간짜장 (9,000원), 삼선짬뽕 (10,000원), 탕수육＋짜장2 (27,000원), 탕수육＋짜장＋짬뽕 (28,000원), 탕수육＋짬뽕2 (29,000원), 양장피＋짜장2 (35,000원), 고추잡채＋짜장2 (35,000원), 깐풍기＋짜장2 (32,000원), 깐쇼새우＋짜장2 (38,000원), 탕수육 ＋짜장면1개 (23,000원), 탕수육 ＋짬뽕1개 (24,000원), 짜장면 (7,000원), 삼선간짜장 (10,000원), 고추짬뽕 (10,000원), 하얀짬뽕 (10,000원), 속풀이짬뽕 (11,000원), 굴짬뽕 (10,000원), 수제비짬뽕 (11,000원), 삼선우동 (10,000원), 삼선울면 (10,000원), 중국냉면 (11,000원), 쟁반짜장 (9,000원), 삼선볶음짬뽕 (10,000원), 군만두 (6,000원), 볶음밥 (8,000원), 오므라이스 (9,000원), 새우볶음밥 (10,000원), 삼선볶음밥 (10,000원), 게살볶음밥 (10,000원), 짜장밥 (8,000원)",매일 11:00 ~ 23:00
라디오헤드펍,"호프,요리주점",4.7,54,"서울 송파구 올림픽로32길 22-6 2층
(지번) 방이동 63-13",37.51399949,127.1091091,02-417-0205,"피쉬앤칩스 (22,000원), 칠리새우 (23,000원), 고기라구파스타 (22,000원), 해장크림파스타 (18,000원), 밤에 먹는 라헤모닝 (21,000원), 마리네이드올리브 (16,000원), 버팔로윙 (18,000원), 채끝등심(300g) (45,000원), Rainbow샐러드 (20,000원)","월,일요일"
조선본갈비,갈비,4.4,56,"서울 송파구 송파대로22길 5 1층
(지번) 문정동 53-18",37.48763752,127.1225152,02-407-9298,"한우육회 (200g) (23,000원), 수제양념갈비 (300g) (17,000원), 수제생갈비(250g) (19,000원), 수제생목살(200g) (17,000원), 소고기세트(500g) (68,000원), 눈꽃살(150g) (26,000원), 갈비살(150g) (18,000원)",매일 11:00 ~ 22:00
동이네분식,분식,4.7,96,"서울 송파구 새말로12길 16
(지번) 장지동 837",37.48202781,127.1301294,02-402-0015,"떡볶이 (4,000원), 순대 (4,000원), 치즈김밥 (4,000원), 소떡소떡 (1,500원), 라면 (4,000원), 떡꼬치 (1,000원), 순대꼬치 (1,000원), 오뎅꼬치 (1,000원), 튀김(4개) (2,500원), 김밥 (3,500원), 오징어튀김 (1개당) (1,500원), 치즈라면 (4,500원), 콜팝 (3,500원), 콜팝치킨(한컵) (3,000원), 콜팝치킨(소) (7,000원), 콜팝치킨(대) (14,000원), 간장치킨(소) (8,000원), 간장치킨(대) (16,000원)",월~금 11:30 ~ 19:30
서두산딤섬만두,중식,3.7,44,"서울 송파구 올림픽로32길 18-23 2층
(지번) 방이동 63",37.51385061,127.1081643,02-422-4588,메뉴 없음,월~금 15:00 ~ 17:00
장옥정,음식점,4.3,12,"서울 송파구 석촌호수로 174
(지번) 삼전동 130-1",37.50649859,127.0963017,02-562-3989,메뉴 없음,매일 11:00 ~ 22:00
잉클링,카페,4.4,32,"서울 송파구 양재대로60길 3-5 보우빌딩 1층
(지번) 가락동 94-5",37.49879239,127.1168668,02-565-5194,"풍기 샐러드 (16,000원), 머쉬룸ᆞ불고기 파니니 (13,000원), 리코타치즈샐러드 (13,000원), 그릴드닭가슴살 샐러드 (15,000원), 한치샐러드 (17,000원), 베이컨빠네 (16,000원), 새우빠네 (16,000원), 쉬림프올리오 (17,000원), 로제파스타 (16,000원), 뽀모도로피자 (24,000원), 블루베리 고르곤 피자 (24,000원), 아메리카노 (3,500원), 핸드드립 (5,000원), 새우빠네 (16,000원), 햄치즈파니니 (10,000원), 아메리카노 (3,500원), 포르치니알리오 (17,000원), 뽈로치즈랩 (14,000원)","월,일요일"
코히루,카페,4.2,330,"서울 송파구 오금로 148 2층 202호
(지번) 송파동 48-16",37.51047901,127.111124,070-8834-5252,메뉴 없음,매일 11:00 ~ 22:00
차마시는뜰,전통찻집,4.4,129,"서울 송파구 동남로 272 가락우창아파트 상가 1층 10호
(지번) 오금동 164",37.49986974,127.1364306,010-9680-0688,메뉴 없음,"월,화,수,목,금,토,일요일"
부지깽이,한식,4.7,37,"서울 송파구 거마로3길 12-1
(지번) 거여동 24-11",37.49451013,127.1435554,02-407-7794,메뉴 없음,월~토 13:00 ~ 22:00
수보리밥 잠실본점,한식,3.1,73,"서울 송파구 백제고분로41길 43-5 신천빌딩 1층
(지번) 송파동 8-2",37.50919153,127.1055653,02-416-0671,메뉴 없음,매일 11:00 ~ 22:00
고향손칼국수,칼국수,4.4,10,"서울 송파구 중대로 220 1층
(지번) 가락동 160-7",37.50120082,127.1277881,02-430-0490,"손칼국수 (8,000원), 수제비 (8,000원), 장국밥 (8,000원), 손만두국 (8,000원), 제육덮밥 (9,000원)",월~토 10:30 ~ 21:00
옥봉갈비,갈비,4.1,245,"서울 송파구 석촌호수로12길 8 1층 1~3, 7~9, 12~13, 17~18호
(지번) 잠실동 208-6",37.5092591,127.0856402,0507-1362-0479,"숙성생갈비(200g) (17,000원), 옥봉 왕생갈비(200g) (16,000원), 수제 양념갈비(250g) (16,000원), LA갈비(250g) (23,000원)",매일 14:30 ~ 16:30
장털보설렁탕 본점,설렁탕,3.5,94,"서울 송파구 중대로 304 1층
(지번) 오금동 89",37.50739709,127.1331957,02-409-0520,"해장국선지 (12,000원), 설렁탕 (13,000원), 털보탕 (15,000원), 도가니탕 (24,000원), 꼬리곰탕 (29,000원), 모듬수육 (58,000원), 도가니수육 (58,000원), 꼬리찜 (80,000원)",매일 05:00 ~ 22:00
안재식당,한식,3.8,67,"서울 송파구 백제고분로21길 38 금강빌딩 1층 101호
(지번) 삼전동 17",37.50679196,127.0917684,02-6953-1876,"안재한상 (13,000원)",월요일
백워리,카페,4.7,657,"서울 송파구 백제고분로45길 4-14 트리비유 1층 101호
(지번) 송파동 48-6",37.5096526,127.1113274,070-7766-9451,"Backsket 쿠키 (변동가격), 처비쿠키 (변동가격), (S)-Backsket 8pcs (8,800원), (M)-Backsket 14pcs (14,000원), (L)-Backsket 25pcs (22,500원), 처비쿠키 4EA(BOX) (변동가격), 치즈쿤 떠먹는 쿠키 (6,800원), 베리양 떠먹는 쿠키 (6,800원), 쑥쑥이 떠먹는 쿠키 (6,500원), 당근이 떠먹는 쿠키 (6,800원), Back scream Latte (6,500원), Americano (4,500원), Latte (5,000원)",월~금 16:00 ~ 17:00
해은양꼬치,양꼬치,4.8,15,"서울 송파구 송파대로28길 35 2층 203호
(지번) 가락동 77-7",37.49540564,127.121467,02-402-5702,"양다리바베큐 (중) (75,000원), 양갈비스테이크 (300g) (29,000원), 양늑간살 (200g) (23,000원), 양꼬치(양념) (10개) (13,000원), 양삼겹 (10개) (13,000원), 양갈비살꼬치(생) (10개) (14,000원), 탕수육 (19,000원), 가지요리 (17,000원), 개구리튀김 (20,000원), 어향육사 (17,000원), 경장육사 (18,000원), 건두부볶음 (12,000원), 마파두부 (12,000원), 토마토계란볶음 (14,000원), 닭똥집 (16,000원), 향라대하 (20,000원), 오이무침 (10,000원), 계란볶음밥 (7,000원), 가지볶음밥 (7,000원), 옥수수(온면) (7,000원), 옥수수(냉면) (7,000원), 물만두 (7,000원), 토마토계란탕 (8,000원), 얼큰양탕 (10,000원), 찹쌀순대 (12,000원)",매일 14:00 ~ 02:00
옹아리벌교참꼬막과찜마을 가락본점,조개,3.6,13,"서울 송파구 송파대로30길 11 이연파레스상가 1층 101호
(지번) 가락동 97-8",37.4947815,127.1184659,02-443-8909,"옹아리 꼬막정식 (1인) (12,000원), 꼬막 강된장쌈밥 (1인) (15,000원), 새꼬막 찜 (700g) (25,000원), 꼬막 간장무침 (25,000원), 꼬막 야채무침 (30,000원)",월~금 10:00 ~ 24:00
신천포차,실내포장마차,4.4,146,"서울 송파구 석촌호수로12길 8 1층
(지번) 잠실동 208-6",37.5092591,127.0856402,02-415-7838,"두부조림 (11,000원), 오돌뼈 (11,000원), 명란계란말이 (11,000원), 홍합탕 (11,000원), 오삼불고기 (17,000원)","월,일요일"
도깨비마을,"육류,고기",4.7,43,"서울 송파구 오금로13길 19 1층
(지번) 방이동 61-11",37.51383251,127.109908,0507-1469-8802,"양념닭갈비(1인) (12,000원), 고추장삼겹살(1인) (14,000원), 숯불쭈꾸미(1인) (12,000원), 숯불무뼈닭발(1인) (12,000원), 소갈비살(1인) (18,000원)",영업시간 월~토 17:30 ~ 01:00
레브두,"제과,베이커리",4.1,374,"서울 송파구 백제고분로45길 19 2층
(지번) 송파동 40-4",37.50976917,127.1093192,010-6880-4755,메뉴 없음,매일 12:00 ~ 21:00
원조마포소금구이,"육류,고기",4.4,69,"서울 송파구 오금로11길 34 성우빌딩 1층 101호
(지번) 방이동 58",37.51521249,127.1108753,02-414-1981,"소고기모듬(160g) (35,000원), 묻지마(170g) (17,000원), 하얀고기(170g) (17,000원), 갈매기(170g) (17,000원), 잔치국수 (5,000원), 냉면 (5,000원), 된장찌개 (5,000원)",매일 11:00 ~ 22:00
정목누룽지백숙,닭요리,3,703,"서울 송파구 위례성대로12길 11
(지번) 방이동 196-15",37.5125836,127.1225708,02-2202-9264,"정목누룽지백숙（2~3인분） (60,000원), 정목들깨메밀수제비 (13,000원), 메밀비빔국수 (12,000원), 메밀비빔밥 (12,000원), 냉모밀 (12,000원), 메밀전 (12,000원), 공기밥 (1,000원), 메밀주스 (5,000원), 콜라 355mL (2,000원), 사이다 355mL (2,000원)",매일 11:00 ~ 22:00
풍천장어마을 즉석숯불구이,장어,3.7,77,"서울 송파구 송파대로 54 지하1층, 1,2층
(지번) 장지동 646-4",37.47520231,127.12823,02-402-0092,메뉴 없음,매일 11:00 ~ 22:00
밉,양식,3.5,14,"서울 송파구 석촌호수로 272 대림빌딩 1층
(지번) 송파동 32",37.50997994,127.105927,02-6407-0560,"브런치 (0원), 디저트 (0원), 파스타 (0원), 스테이크 (0원), 프라페 (0원), Coffee (0원), Non Coffee (0원), 맥주 (0원), 와인 (0원)",매일 09:00 ~ 02:00
복돈,기사식당,3.5,18,"서울 송파구 백제고분로22길 30 1층
(지번) 삼전동 36-8",37.50130849,127.088164,02-420-4195,"장어덮밥 (10,000원), 돼지불백 (10,000원), 제육볶음 (10,000원), 고등어구이 (9,000원), 김치찌개 (9,000원), 된장찌개 (9,000원), 닭볶음탕 (38,000원), 동태찌개 (9,000원), 비빔밥 (9,000원)",월~토 08:00 ~ 21:00
장수소곱창,"곱창,막창",4.9,27,"서울 송파구 백제고분로17길 49 101호
(지번) 잠실동 207-18",37.50996252,127.0851315,02-430-3375,메뉴 없음,월~토 16:00 ~ 24:00
석촌활어회,회,3.6,276,"서울 송파구 백제고분로 384 평화빌딩 1층
(지번) 송파동 84-2",37.5057015,127.1087325,02-424-0058,"모둠회 小 (35,000원), 도다리세꼬시（소） (35,000원), 도다리세꼬시모듬회（소） (35,000원), 꼬막비빔밥 (12,000원), 활어세트（광어＋우럭） (35,000원), 활어세트（연어＋광어） (35,000원), 활어세트（연어＋우럭） (37,000원), 활어세트（도미＋광어） (50,000원), 활어세트（도미＋우럭） (52,000원), 활어세트（광어＋우럭） (35,000원), 활어세트（연어＋광어） (35,000원), 활어세트（연어＋우럭） (37,000원), 활어세트（도미＋광어） (50,000원), 활어세트（도미＋우럭） (52,000원), 광어 小 (35,000원), 광어 中 (50,000원), 광어 大 (65,000원), 우럭 小 (40,000원), 우럭 中 (57,000원), 우럭 大 (75,000원), 연어 小 (35,000원), 연어 中 (50,000원), 참이슬 후레쉬 (4,000원), 참이슬 오리지날 (4,000원), 처음처럼 (4,000원), 진로 (4,000원), 카스 (4,000원), 테라 (4,000원), 클라우드 (5,000원), 청하 (5,000원)",월~토 11:30 ~ 23:00 · 휴게시간 월~토 15:00 ~ 16:30
비엔블랑,"제과,베이커리",4.4,49,"서울 송파구 석촌호수로 188
(지번) 석촌동 1-9",37.50623741,127.0980337,070-4200-0362,"아몬드 크로와상 (5,000원), 크로와상 (4,000원), 커피 크로와상 (4,900원), 산딸기 크로와상 (4,900원), 브레첼 (4,500원), 파피용 (4,700원), 크루키 (6,500원), 와플 크로와상 (4,900원), 미스테리박스 1 (12,500원), 미스테리박스 2 (16,500원), 플뢰르 크로와상 (4,500원), 슈크림 크로와상 (4,900원), 앙버터 크로와상 (4,900원), 갈릭 크로와상 (5,100원), 뺑 오 쇼콜라 (4,700원), 노르망드 버터빵 (4,700원), 레몬 쇼쏭 (4,500원), 퀸아망 (4,500원), 밀크티 샌드 (4,700원), 올치 크로와상 (4,700원), 치즈 브레산느 (3,800원), 스티키번 （시나몬롤） (4,500원), 빵드미 (4,700원), 몽블랑 (5,000원), 비엔블랑 갈레뜨 (5,000원), 사과파이 (5,200원), 애플 슈 파이 (5,600원), 에그마요 샌드위치 (7,800원), 햄치즈 샌드위치 (7,800원), 아메리카노 (3,000원)",매일 08:00 ~ 21:00
명동홍두깨손칼국수,칼국수,4.7,69,"서울 송파구 마천로51길 32
(지번) 마천동 185-2",37.49680716,127.1529569,010-3780-1601,메뉴 없음,월요일
참진돈까스,"돈까스,우동",3.9,43,"서울 송파구 송이로 200 대진빌딩 1층
(지번) 문정동 9-8",37.49000146,127.1279802,02-400-4975,"돈까스 (11,000원), 보리밥 (11,000원), 생선까스 (13,000원), 돈까스+생선까스 (13,000원), 치즈돈까스 (14,000원), 고구마치즈돈까스 (14,000원), 공기밥 (1,000원)","월,화,수,금,토,일 10:30 ~ 21:30"
수숯불직화꼬치바베큐,"육류,고기",4.8,14,"서울 송파구 토성로 33 1층
(지번) 풍납동 257-47",37.5303022,127.1140894,02-475-5792,"파닭꼬치 (2,900원), 떡닭꼬치 (2,700원), 삼겹데리꼬치 (3,000원), 베이컨치즈말이 (3,300원), 반건조오징어 (12,000원), 닭발꼬치 (2,600원), 똥집꼬치 (2,300원), 염통꼬치 (1,200원), 숯불소세지 (2,700원)",월~토 16:30 ~ 23:30
주택가,"호프,요리주점",4,107,"서울 송파구 올림픽로10길 26 1층
(지번) 잠실동 200-5",37.50933057,127.0812768,0507-1306-9529,메뉴 없음,영업시간 매일 17:00 ~ 02:00
풍천잠실장어와한우,장어,3.8,21,"서울 송파구 백제고분로7길 46 은전빌딩 지하1층
(지번) 잠실동 186",37.51066187,127.0838813,02-422-1487,메뉴 없음,매일 12:00 ~ 24:00
참터식당,삼겹살,4.3,141,"서울 송파구 오금로38가길 9-1 1층
(지번) 가락동 158-38",37.50109561,127.1280937,0507-1306-7822,"집밥 정식 (8,000원), 제육볶음 (3,000원), 닭볶음탕 (30,000원), 생삼겹살 (17,000원), 파전 (15,000원)",월~금 16:00 ~ 17:00
글로리식당,한식,4.2,339,"서울 송파구 백제고분로42길 4-13 102호
(지번) 송파동 85-12",37.50550823,127.1088313,070-8830-9523,"우니 육사시미 (42,000원), 글로리스지오뎅탕 (32,000원), 스지수육무침 (20,000원), 새우미나리전 (18,000원), 방어무침 (22,000원), 석화(겨울) (16,000원)",영업시간 월~금 17:00 ~ 24:00
세이류,"초밥,롤",4.7,412,"서울 송파구 올림픽로35가길 9 잠실푸르지오월드마크아파트 지하1층 35호
(지번) 신천동 11-4",37.51748462,127.1034448,02-418-2288,메뉴 없음,월~토 15:00 ~ 18:30
도아,중식,4.6,26,"서울 송파구 오금로59길 4 잭타워 1층 101,102호
(지번) 거여동 26-5",127.1441155,37.4937821,02-400-8857,"망고크림새우 (24,000원), 도아짜장면 (8,000원), 도아짬뽕 (10,000원), 탕수육 (22,000원), 유린기 (30,000원)",월~토 15:00 ~ 17:00
FFFFFF,카페,4.5,65,"서울 송파구 송이로23길 40 1층 103,104호
(지번) 가락동 151",37.49756435,127.1260331,070-8800-2486,메뉴 없음,월~금 08:30 ~ 19:30
임뻬라또,이탈리안,4.5,94,"서울 송파구 올림픽로37길 130 파크리오아파트 A상가 3층 308~309호
(지번) 신천동 17-4",37.52088198,127.1044214,02-420-2131,"리코타 (17,000원), 카프레제 (17,000원), 감베리풍기 (17,000원), 룸바타 ( (60,000원), 하프앤하프 (29,000원), 마레리조또 (26,000원), 엔초비감베리 (24,000원), 빼쉐 (32,000원)",매일 15:30 ~ 17:30
요찌무,일본식라면,4.1,78,"서울 송파구 백제고분로45길 23-5 1층 102호
(지번) 송파동 39-19",37.50988004,127.1086807,0507-1349-3255,메뉴 없음,월~금 15:00 ~ 17:00
등촌샤브칼국수 방이본점,샤브샤브,3.9,641,"서울 송파구 올림픽로30길 10 1층
(지번) 방이동 24-7",37.51484246,127.1079367,02-421-2020,"버섯 칼국수 (10,000원), 들깨 칼국수 (10,000원), 샤브소고기 (200g) (10,000원)",매일 15:30 ~ 17:00
메밀집,한식,4.7,885,"서울 송파구 백제고분로45길 25 1층
(지번) 송파동 38-3",37.5101147,127.1086365,02-425-3003,"트러플 감자전 (16,600원), 수비드 안심수육 (20,600원), 메밀 전병 (8,600원), 메밀 왕 만두 (8,600원), 김자반 주먹밥 (6,600원), 마라 메밀수제비 (12,600원), 메밀집 만두전골 (22,600원), 항정수육 (18,600원), 메밀집 특제 막국수(간장) (8,600원), 메밀집 특제 막국수(비빔) (8,600원), 스프링 감자전 (16,600원), 메밀온국수 (10,600원)",매일 15:00 ~ 17:00
일도불백,"불고기,두루치기",3.4,47,"서울 송파구 마천로45길 30 1층
(지번) 마천동 144-3",37.49830803,127.1511553,02-443-5111,메뉴 없음,매일 10:00 ~ 21:30
그늘,일본식주점,4.3,165,"서울 송파구 백제고분로9길 41-1 1층
(지번) 잠실동 187-14",37.50996648,127.0837603,010-7171-1794,"스지 오뎅 (20,000원), 간사이 오뎅 (18,000원), 짬뽕 (18,000원), 나가사끼짬뽕 (18,000원), 숙주삼겹 (16,000원)",영업시간 매일 17:00 ~ 02:00
영사미 가락본점,떡볶이,4.9,45,"서울 송파구 송이로17길 49 1층 102호
(지번) 가락동 17-10",37.50143619,127.1247265,02-409-2036,메뉴 없음,월~금 11:30 ~ 21:00
카페희재,카페,3.8,48,"서울 송파구 백제고분로11길 6 삼풍빌딩 1층
(지번) 잠실동 223",37.50777501,127.0800472,070-7612-0067,"아메리카노 (4,500원), 카페라떼 (5,000원), 희재 크림아인슈페너 (6,000원), 희재 말차크림라떼 (ICE) (6,000원), 자몽에이드 (5,500원), 디카페인아메리카노 (5,000원), 오트라떼 (5,500원)",월~금 10:00 ~ 21:00
무진장포차,실내포장마차,3.8,88,"서울 송파구 올림픽로32길 27 1층
(지번) 방이동 61-7",37.51379802,127.1097873,02-2203-1359,"생고기 두루치기 (8,000원), 해물두루치기 (11,000원), 해물파전 (14,000원), 굴전 (14,000원), 해물부추전 (13,000원), 해물김치전 (13,000원), 완자전 (13,000원), 옛날소시지전 (13,000원), 계란말이 (13,000원), 치즈계란말이 (14,000원), 생선까스 (13,000원), 새우튀김 (14,000원), 버팔로윙 (14,000원), 새우버터구이 (14,000원), 매운똥집구이 (14,000원), 소금똥집구이 (13,000원)",영업시간 월~목 17:00 ~ 24:00
도톤보리,일본식주점,3,92,"서울 송파구 올림픽로32길 28 2층
(지번) 방이동 62-9",37.51368756,127.1095023,0507-1303-5630,"메로양념구이(타레) (27,000원), 타코와사비 (10,000원), 고로케 (9,000원), 연두부튀김 (9,000원), 닭껍질튀김 (13,000원), 명란구이 (9,000원), 연어덮밥 (9,000원), 유부우동 (9,000원), 시샤모구이 (10pcs) (18,000원), 메로구이 (25,000원), 명란치즈계란말이 (20,000원), 날치알계란말이 (19,000원), 오징어다리튀김 (19,000원), 칠리깐풍기 (22,000원), 닭튀김 (20,000원), 크림치즈새우 (22,000원), 칠리깐풍새우 (22,000원), 문어튀김 (20,000원), 뚝배기오뎅 (22,000원), 김치해물오뎅나베 (25,000원), 해물누룽지탕 (25,000원), 매운해물짬뽕 (25,000원), 돈카츠나베 (22,000원), 나가사키짬뽕 (25,000원), 해물야끼우동 (23,000원), 해물크림우동 (23,000원), 철판돼지고기숙주볶음 (18,000원), 매운해물로제떡볶이 (25,000원)",영업시간 매일 17:00 ~ 02:00
개롱골목냉면,냉면,3.1,32,"서울 송파구 오금로44가길 8 1층
(지번) 가락동 167-9",37.49731626,127.1353556,02-431-4620,"장국밥 (8,000원), 명태회냉면 (10,000원), 비빔냉면 (8,000원), 물냉면 (8,000원), 돈까스 (9,000원), 반반이(등심+치즈) (10,000원), 돌솥비빔밥 (9,000원), 윌빙비빔밥 (8,000원), 튀김만두 (4,000원), 갈비만두 (4,000원)",매일 11:00 ~ 21:30 · 휴게시간 매일 15:30 ~ 16:30
포짜오,베트남음식,3.5,71,"서울 송파구 오금로46길 8
(지번) 가락동 174-29",37.49663208,127.136025,02-403-3645,"양지포 (9,000원), 팟타이 (9,500원), 검랑똥 (9,500원), 나시고랭 (9,500원), 분짜 (13,000원), 양지포까이（아주매운） (10,000원), 스파이시 팟타이 (9,500원), 넴 (4,000원), 칠리윙 (4,500원), 콜라 (2,000원), 사이다 (2,000원)",매일 15:00 ~ 17:00
일미양다리꼬치,양꼬치,4.4,57,"서울 송파구 오금로15길 10 1층
(지번) 방이동 71-2",37.5124892,127.1095255,0502-5550-1633,"양다리바베큐 (73,000원), 양꼬치 (16,000원), 양쪽갈비 (20,000원), 양갈비살 (20,000원), 마라룽샤 (38,000원), 매운바지락볶음 (21,000원), 마라탕 (17,000원), 마라닭똥집볶음 (17,000원), 꿔바러우 (19,000원), 경자육사 (18,000원), 어향가지 (17,000원), 깐쇼새우 (19,000원), 크림새우 (23,000원), 마라샹궈 (28,000원), 향라대하 (19,000원), 쯔란심관 (17,000원), 어향육사 (17,000원), 동파육 (23,000원), 마라양갈비 (23,000원)",매일 13:00 ~ 04:00
연백냉면,냉면,3.9,31,"서울 송파구 새말로12길 7 1층
(지번) 문정동 98",37.48267509,127.1293115,02-409-5054,메뉴 없음,월~토 11:00 ~ 20:00
함평육회 본점,"육류,고기",4,269,"서울 송파구 올림픽로32길 22-19 1층
(지번) 방이동 62-2",37.51354571,127.1085611,02-423-3336,메뉴 없음,영업시간 월~토 17:00 ~ 24:00
비스트로베네토,이탈리안,4,133,"서울 송파구 위례성대로 58 올림픽베어스타운 상가동 1층 102~104호, 106~109호
(지번) 방이동 171",37.51476071,127.1191203,02-401-4870,"샹하이 스파게티 (23,000원), 알리오 올리오 스캄피 (22,000원), 해산물 로제 파스타 (23,000원), 오븐 베이크드 스파게티 (22,000원), 단호박 스파게티 (23,000원), 마르게리따 피자 (20,000원), 고르곤 졸라 피자 (19,000원), 베네토 뇨끼 (22,000원), 비스큐 감베리 파스타 (21,000원)",매일 11:00 ~ 22:00 · 휴게시간 매일 15:30 ~ 16:30
세인양꼬치,양꼬치,4.6,49,"서울 송파구 백제고분로33길 34 1층
(지번) 석촌동 23-1",37.50570501,127.0989941,02-415-5792,"양꼬치 (1인분) (16,000원), 카레양꼬치 (1인분) (17,000원), 해션가지 (소) (26,000원)",월요일
방이동초밥 스시미노루,"초밥,롤",3.7,192,"서울 송파구 백제고분로 508 1층
(지번) 방이동 180-4",37.51527206,127.1157363,02-418-7711,"[회전초밥]다양한 제철 생선, 식재료 (변동가격), [점심특선] 초밥정식 A 10pcs (13,000원), [점심특선] 특초밥정식 11pcs (18,000원), [점심특선] 미노루초밥정식 11pcs (25,000원), [점심특선] 스페셜초밥정식 12pcs (35,000원), 사시미 스페셜 (변동가격), [평일점심] 칼칼한~도미머리탕 (15,000원), [평일저녁&주말] 칼칼한~도미머리탕 (18,000원), 맑은~ 대구지리탕 (20,000원), [평일점심] 따끈~ 뚝배기우동 (8,000원), [평일저녁&주말] 따끈~ 뚝배기우동 (11,000원), 멍게회덮밥 (13,000원)",매일 15:00 ~ 17:30
해주찹쌀순대,순대,3.8,82,"서울 송파구 올림픽로12길 28
(지번) 잠실동 204-8",37.50910777,127.0831908,02-424-2461,메뉴 없음,매일 00:00 ~ 24:00
