이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
멘야시노기,일본식라면,4.5,172,"서울 서초구 주흥길 3 1층 108호
(지번) 반포동 745-6",37.50375587,127.020793,02-6405-6505,"돈코츠라멘 (9,000원), 매운돈코츠라멘 (9,500원), 츠케멘 (10,000원), 아부라소바 (9,000원)",영업시간 월~토 11:30 ~ 20:00 · 휴게시간 월~토 14:30 ~ 17:00
다피타시그니처,이탈리안,3.9,59,"서울 서초구 서초대로 3-4 방배디오슈페리움1 1층 106호
(지번) 방배동 3001-2",37.48603179,126.9830837,0507-1351-1007,메뉴 없음,영업시간 매일 11:30 ~ 22:00
몬탁,"제과,베이커리",4.4,298,"서울 서초구 서초대로32길 8 1층
(지번) 방배동 894-20",37.4883227,126.9969547,070-7585-1101,유자 아몬드 크로아상 (0원),매일 09:00 ~ 19:30
청계손국시,국수,3.5,20,"서울 서초구 동산로 9-5 1층
(지번) 양재동 326-4",37.46939427,127.0404162,02-573-0643,"사골손칼국수 (9,500원), 사골떡만두국 (9,500원), 사골만두국 (9,500원), 당귀닭곰탕 (9,500원), 왕만두 (8,000원), 콩국수 (9,500원)",월~금 10:00 ~ 20:00 · 휴게시간 월~금 14:30 ~ 18:00
진동횟집,회,4,29,"서울 서초구 나루터로 58 1층
(지번) 잠원동 18-2",37.51491234,127.0165217,02-549-2179,"바다메기탕(겨울) (18,000원), 도다리쑥국(봄철) (18,000원), 된장뚝배기(1인) (7,000원), 초밥(1인10p) (20,000원), 세꼬시(넙치,전어) (43,000원), 모듬(숭어,가오리,병어) (43,000원), 도미(국내산or일본산) (45,000원), 대광어 (45,000원), 방어 (45,000원), 전어 (변동가격), 가오리 (45,000원), 멸치 (35,000원), 생미더덕1접시 (30,000원), 호래기 (변동가격), 세꼬시정식(점심메뉴) (25,000원), 생대구탕(점심메뉴) (15,000원), 생선매운탕(점심메뉴) (15,000원), 회덮밥(점심메뉴) (11,000원), 알탕(점심메뉴) (10,000원), 누룽지(점심메뉴) (7,000원), 고등어자반구이(점심메뉴) (10,000원)",영업시간 매일 11:30 ~ 22:00 · 휴게시간 매일 14:00 ~ 16:30
통영횟집,회,4.1,20,"서울 서초구 강남대로97길 19 1층 101호
(지번) 잠원동 26-7",37.5144854,127.018629,02-544-8969,메뉴 없음,영업시간 매일 17:00 ~ 22:30
까르니브라질그릴,"멕시칸,브라질",4.3,208,"서울 서초구 방배로 83-9 동화빌딩 5층
(지번) 방배동 909-4",37.48205212,126.9966545,02-598-5066,메뉴 없음,영업시간 월~금 11:30 ~ 22:00 · 휴게시간 월~금 14:30 ~ 17:00
한양돈까스,"돈까스,우동",3.9,185,"서울 서초구 양재천로 107-19 1층
(지번) 양재동 96",37.47723461,127.0395544,02-577-8120,"등심돈까스 (11,000원), 치킨까스 (13,000원), 치즈돈까스 (16,000원), 카레라이스 (9,500원), 순살간장치킨 (27,000원), 닭모래집튀김 (22,000원), 한양골뱅이 (26,000원), 순살정양고추치킨 (25,000원), 해운대어묵탕 (23,000원), 먹태&땅콩 (20,000원), 냉모밀(여름) (9,000원), 어묵우동(겨울) (9,000원)",영업시간 월~금 11:30 ~ 22:00
카사이,일본식주점,4.8,72,"서울 서초구 서초대로48길 107 지하1층
(지번) 서초동 1579-1",37.48825339,127.0127447,02-598-0988,"사시미2인 (45,000원), 마구로슈토치즈아에 (23,000원), 토마토다시츠케 (14,000원), 베이컨포테이토사라다 (13,000원), 프로슈토마구로 (26,000원)",영업시간 월~토 17:30 ~ 00:30
신촌서서갈비,갈비,4.2,10,"서울 서초구 반포대로22길 85
(지번) 서초동 1569-10",37.49110814,127.0128233,02-523-9293,메뉴 없음,월~금 10:00 ~ 23:00
신숙,국수,3.4,142,"서울 서초구 법원로3길 21 1층
(지번) 서초동 1709-2",37.4929876,127.00826,02-596-9295,"해초칼국수 (12,000원), 빈대떡 (12,000원)",영업시간 월~금 11:30 ~ 20:00 · 휴게시간 월~금 14:00 ~ 17:00
시골야채된장전문점,한식,3.5,140,"서울 서초구 강남대로69길 11 삼미빌딩 1층
(지번) 서초동 1308",37.50147549,127.024267,02-3482-7626,"청국장 (12,000원), 시골야채된장비빔밥 (10,000원), 제육볶음 (25,000원), 김치전골 (12,000원), 목살김치된장 (12,000원), 꽁치김치전골 (13,000원), 통북어찜 (12,000원), 생삼겹살 (19,000원), 감자탕(중) (35,000원), 감자탕(대) (40,000원), 닭볶음탕(중) (45,000원), 닭볶음탕(대) (50,000원)",매일 09:00 ~ 22:00 · 휴게시간 매일 15:00 ~ 17:00
월화당,한식,4.3,26,"서울 서초구 사평대로22길 9 1층
(지번) 반포동 94-13",37.49920517,126.9977975,02-537-9257,"만두국 (10,000원), 떡만두국 (10,000원), 만두전골 (1인) (15,000원), 군만두 (8개) (8,000원), 물만두 (12,000원), 새우만두 (8개) (8,000원), 고기만두 (8개) (7,000원), 김치만두 (7,000원), 탕수육 (18,000원), 월화당냉채 (30,000원)",영업시간 매일 10:30 ~ 22:00
육갑식당 방배본점,한식,3.8,53,"서울 서초구 방배중앙로 166 1층
(지번) 방배동 777-5",37.49383929,126.9865437,02-596-9292,"육갑 (23,000원), 육갑꽃살 (32,000원), 육갑등심 (31,000원), 육갑""생""삼겹살 (17,000원), 육갑돼지갈비 (17,000원), 육갑목살(이베리코) (17,000원), 육갑꽃돼지(이베리코늑간) (17,000원), 육갑차돌박이 (21,000원), 육회 (15,000원), 육갑LA갈비 (24,000원)",영업시간 월~금 15:00 ~ 24:00
7번방,실내포장마차,3.4,922,"서울 서초구 서초대로77길 43
(지번) 서초동 1308-5",37.50139147,127.02491,0507-1402-3554,"DMP샤베트 (23,900원), 슈바인학센 (32,900원), 치즈김치전말이 (24,900원), 마라로제떡볶이 (23,900원), 로제치킨파스타 (22,900원), 치킨국물라볶이 (23,900원), 타코야끼 (19,900원), 사천탕수육 (22,900원), 해물오꼬노미야끼 (23,900원), 차돌야끼우동 (22,900원), 오꼬계란말이 (25,900원), 나가사끼짬뽕탕 (24,900원), 차돌박이짬뽕탕 (24,900원), 모듬오뎅탕 (24,900원), 벌집껍데기 (19,900원), 모듬전 (25,900원), 순살닭볶음탕 (25,900원), 치즈닭갈비&주먹밥 (25,900원), 삼겹두부김치 (23,900원), 바지락술찜 (24,900원), 김치전골 (24,900원), 순살치킨&골뱅이 (28,900원)",영업시간 매일 15:00 ~ 10:00
돝플러스,"육류,고기",4.7,97,"서울 서초구 서초대로25길 55 1층
(지번) 방배동 851-18",37.49019409,126.9928216,02-536-9233,메뉴 없음,영업시간 월~토 17:00 ~ 23:00
서초고깃간,"육류,고기",5,14,"서울 서초구 서초대로 251 삼우빌딩 1층
(지번) 서초동 1718-6",37.49256495,127.0092329,02-3477-1972,"한우 1++ VIP 모둠구이(500g) (150,000원), 한우 1++ 등심 (150g) (35,000원), 한우 1++모둠 (500g) (130,000원), 한우 1++ 갈비살 (150g) (35,000원), 한우 육회 (200g) (20,000원), 한우 1++ 꽃갈비살 (110g) (35,000원), 한우 1++ 살치살 (110g) (35,000원), 한우 1++ 업진살 (110g) (35,000원), 한우 1++ 새우살 (100g) (35,000원), 한우 1++ 안창살 (100g) (35,000원), 한우 1++ 치마살 (100g) (35,000원), 한우 1++ 안심 (100g) (35,000원)",영업시간 월~금 11:30 ~ 22:00 · 휴게시간 월~금 14:00 ~ 17:00
미스터최스파게티,이탈리안,4.9,26,"서울 서초구 서초대로24길 25
(지번) 방배동 935-27",37.48631179,126.9937639,02-3473-8810,메뉴 없음,영업시간 매일 11:30 ~ 21:00
신이주신선물오리고기,오리,4.2,77,"서울 서초구 신반포로 334 1층
(지번) 반포동 706-3",37.51052944,127.0203081,02-567-7974,"한방유황오리백숙 (중) (75,000원), 코스요리 (80,000원), 유황생오리구이 (750g) (60,000원), 유황생오리양념불고기 (중) (60,000원), 유황훈제구이 (600g) (60,000원), 오리전골 (중) (55,000원), 오리탕 (2인이상) (11,000원), 명품김치찌개 (2인이상) (10,000원), 물냉면 (8,000원), 비빔냉면 (8,000원), 해신탕 (변동가격), 오리탕(2인이상) (11,000원), 명품김치찌개(2인이상) (10,000원)",영업시간 매일 11:00 ~ 23:00
미니말레 커피뢰스터 양재본점,카페,4.5,760,"서울 서초구 강남대로10길 32 1층
(지번) 양재동 329-11",37.46882878,127.041238,02-6104-4239,메뉴 없음,월~금 08:00 ~ 19:00
카페 콘띠오 ConTio,카페,4.7,65,"서울 서초구 언남길 35 1층 101호
(지번) 양재동 250-6",37.47279955,127.04171,010-3281-5525,"아메리카노 (4,700원), 라떼 (5,500원), 메이플라떼 (6,000원), 허니라떼 (6,500원), 루이보스 (5,500원)",월~금 07:00 ~ 21:00
이여곰탕,곰탕,3.9,103,"서울 서초구 서초대로46길 19-15
(지번) 서초동 1555-9",37.4918377,127.0108676,02-598-9337,메뉴 없음,월~금 10:00 ~ 22:00
카몽,디저트카페,4.6,129,"서울 서초구 서초대로42길 17 1층
(지번) 서초동 1552-2",37.49120833,127.0089395,02-522-5949,메뉴 없음,월~금 08:30 ~ 22:00
경성회관,"육류,고기",4.5,109,"서울 서초구 서초대로55길 3 1층
(지번) 서초동 1696-13",37.49521657,127.0156172,02-566-4332,"암돼지삼겹살 (18,000원), 암돼지소금구이 (18,000원), 꼬들살 (18,000원), 꽃등심 1++ (36,000원), 모듬갈비살 1++ (34,000원), 차돌박이 1+ (29,000원), 안창살 1++ (46,000원), 새우살 (52,000원), 한우육회 (25,000원), 육사시미 (35,000원), 한우국밥 (10,000원), 통돼지찌개 (10,000원), 한우된장찌개 (10,000원), 육회비빔밥 (12,000원), 춘천막국수 (9,000원), 갈비탕 (15,000원), 한우생불고기정식 (25,000원)",월~토 10:00 ~ 22:00
도프피자베이커스,피자,3.9,155,"서울 서초구 동산로2길 41 1층
(지번) 양재동 346-8",37.46832057,127.0431169,070-4647-2040,"도프 부쳐스（P） (12,800원), 치폴레 타코스（p） (13,800원), 바질 그리너리（P） (11,800원), 트러플 프렌치프라이 (8,800원), 트러플 화이트（P） (10,800원), 뉴욕 슈프림（P） (12,300원), 퀸 마르게리따（P） (11,300원), 페퍼로니 플래닛（P） (9,200원), 하와이안 선셋（P） (11,300원), 치즈 오리진（P） (8,300원), 하프 & 하프（L） (24,800원), 도프 부쳐스（L） (34,200원), 치폴레 타코스（L） (36,500원), 바질 그리너리（L） (32,400원), 트러플 화이트（L） (28,400원), 뉴욕 슈프림（L） (33,200원), 퀸 마르게리따（L） (29,400원), 페퍼로니 플래닛（L） (25,400원), 하와이안 선셋（L） (29,400원), 치즈 오리진（L） (22,800원), 버팔로 핫윙 (11,300원), 웨지 감자 (5,800원), 크림 치즈볼 (5,800원), 수제 코울슬로 (3,000원), 코카콜라 500mL (2,000원), 코카콜라1.25L (3,000원), 스프라이트 500mL (2,000원), 스프라이트1.5L (3,000원), 닥터페퍼 （캔） 355mL (2,000원), 제로콜라 （캔） 355mL (2,000원)",영업시간 월~금 11:30 ~ 21:30 · 휴게시간 월~금 15:00 ~ 16:30
석운가든,한식,3.7,17,"서울 서초구 청계산로 245 1층
(지번) 신원동 192-75",37.44396811,127.0585616,02-579-3314,메뉴 없음,영업시간 매일 11:00 ~ 21:00 · 휴게시간 월~금 15:00 ~ 16:30
스시환,"초밥,롤",3.8,43,"서울 서초구 서초중앙로 38
(지번) 서초동 1603-20",37.48546794,127.0162753,02-523-3700,"연어초밥 （6PCS） ＋ 꽃등심초밥 （6PCS） (22,000원), 광어초밥 （6PCS） ＋ 꽃등심초밥 （6PCS） (22,000원), 광어초밥 （6PCS） ＋ 연어초밥 （6PCS） (22,000원), 계절초밥 (23,000원), 모듬초밥 (16,000원), 추천초밥 (20,000원), 나가사키 짬뽕 (16,000원), 생연어초밥 (22,000원), 광어초밥 (22,000원), 참치초밥 (21,000원), 특초밥 (28,000원), 새우튀김 (8,000원), 회덮밥 (12,000원), 모듬회（소） (45,000원), 모둠회（대） (65,000원), 참치초밥（5PCS）＋연어초밥（5PCS） (21,000원), 도미 (5,000원), 도미뱃살 (5,500원), 광어 (5,000원), 참치 (5,000원), 연어 (5,000원), 연어뱃살 (5,000원), 간장새우 (4,600원), 초새우 (4,600원), 꽃등심 (5,000원), 광어지느러미 (5,000원), 전복 (6,000원), 계란말이 (3,500원), 소라 (4,500원), 날치알 마끼 (4,000원)",영업시간 월~토 11:00 ~ 22:00 · 휴게시간 월~토 14:30 ~ 16:30
아빠곰 수제돈까스,"돈까스,우동",3.5,82,"서울 서초구 사평대로56길 7 1층 114호
(지번) 서초동 1303-10",37.50320728,127.0235199,0507-1393-9433,메뉴 없음,영업시간 월~토 11:00 ~ 21:00 · 휴게시간 월~토 15:00 ~ 16:00
금도양꼬치,양꼬치,4.4,15,"서울 서초구 동산로2길 43 1층
(지번) 양재동 346-7",37.4682362,127.0432164,02-577-3628,"마라탕 (100g) (1,800원), 마라샹궈 (100g) (3,200원), 고급양갈비 (300g) (30,000원), 양꼬치 (16,000원), 생양꼬치 (16,000원), 양갈비살꼬치 (18,000원)",영업시간 월~금 11:30 ~ 22:00 · 휴게시간 월~금 14:00 ~ 16:00
행복찹쌀떡,"떡,한과",4.1,11,"서울 서초구 방배로 248 1층
(지번) 방배동 773-1",37.49512459,126.9893171,1661-1281,"행복찹쌀떡 20개입 (30,000원)",매일 08:00 ~ 22:00
오우치,일식,4.7,88,"서울 서초구 효령로 266 2층
(지번) 서초동 1458-4",37.48417429,127.0132553,02-6013-8545,"양살치살 (32,000원), 생양등심 (29,000원), 생양갈비 (33,000원), 프리미엄양갈비 (37,000원), 타마고밥 (2,500원), 냉모밀 (4,000원), 모시조개탕 (15,000원), 우동(계절메뉴) (6,000원)",영업시간 매일 11:30 ~ 22:30 · 휴게시간 매일 14:00 ~ 17:00
소소정 방배본점,한식,3.4,134,"서울 서초구 동광로 68 1층
(지번) 방배동 813-8",37.49249155,126.9900312,02-536-8666,"정선콩국수 (11,000원), 흑임자콩국수 (110,000원), 강원도 감자전 (10,000원), 소 갈비살 (19,000원), 육회비빔밥+찰솥밥 (13,000원), 한우 육회 (25,000원), 왕갈비탕+찰솥밥 (18,000원), 옛날 불고기 (20,000원), 양념 소갈비 (21,000원), 육회 비빔밥+찰솥밥 (13,000원), 삼겹살 (16,000원)",영업시간 월~토 11:00 ~ 22:00 · 휴게시간 월~토 15:30 ~ 16:30
더진미평냉,냉면,3.6,182,"서울 서초구 서초중앙로 58 피앤디 솔로빌 지하2층
(지번) 서초동 1623-3",37.48714373,127.0155939,02-525-8839,"편육 (32,000원), 편육반 (16,000원), 제육 (34,000원), 제육반 (17,000원), 냉제육반 (17,000원), 불고기 (1인분) (28,000원), 어복쟁반(대) (90,000원), 어복쟁반(중) (60,000원), 쟁반고기추가 (50,000원), 냉면 (15,000원), 비빔면 (15,000원), 온면 (15,000원), 혼냉정식 (25,000원), 냉면곱빼기 (19,000원), 냉면사리 (11,000원), 만두국 (15,000원), 접시만두 (15,000원), 만두반접시 (7,500원)",영업시간 매일 11:00 ~ 21:30
금강바베큐,치킨,3.8,46,"서울 서초구 사평대로 349 1층
(지번) 반포동 746-9",37.50381111,127.0212929,02-511-0976,메뉴 없음,영업시간 월~금 15:30 ~ 24:00
기꾸,"초밥,롤",3.6,56,"서울 서초구 동광로1길 112 롯데캐슬헤론 제1층 104호
(지번) 방배동 754-1",37.49699665,126.9847253,02-525-6530,"스시(점심) (60,000원), 사시미코스(점심) (130,000원), 스시(저녁) (70,000원), 사시미코스(저녁) (130,000원), 김초밥 (15,000원)",월요일
들밥나들이,한식,4.3,22,"서울 서초구 원터길 19 1층
(지번) 원지동 414-10",37.44350494,127.0564399,02-574-9949,메뉴 없음,매일 09:30 ~ 20:30
커피라운지55,커피전문점,4.6,11,"서울 서초구 반포대로 9 1층
(지번) 서초동 1463-10",37.4813928,127.0123065,02-525-7705,메뉴 없음,월~금 09:00 ~ 19:00
에쌍스,양식,3.6,153,"서울 서초구 반포대로4길 12 석탑빌딩 1층
(지번) 서초동 1451-86",37.48183517,127.013367,010-8010-5099,"사워도우 (6,000원), 브리오슈 (5,000원), 부라타 (25,000원), 북방 도화 새우 (25,000원), 오리테린 (16,000원), 닭간무스 (23,000원), 에스카르고 (27,000원), 아티초크 (29,000원), 그레프 그라탕 (28,000원), 가리비 관자 (33,000원), 홍합 스파게티니 (31,000원), 가자미 (39,000원), 송아지 안심 스테이크 (55,000원), 레드 와인 소르베 (13,000원), 크렘 브륄레 (13,000원)",영업시간 매일 12:00 ~ 22:00 · 휴게시간 매일 14:30 ~ 17:30
한양왕족발,"족발,보쌈",3.6,77,"서울 서초구 방배천로2안길 15
(지번) 방배동 450-23",37.47765268,126.9837282,02-523-3006,"족발 (소) (31,000원), 보쌈 (소) (31,000원), 직화불족발 (소) (31,000원)",영업시간 매일 15:00 ~ 24:00
돈키,"돈까스,우동",4.1,151,"서울 서초구 방배천로18길 10 1층
(지번) 방배동 437-4",37.48257041,126.9832286,02-599-2747,"로스카츠 정식 (11,000원), 히레카츠 정식 (12,000원), 생선까스 정식 (12,000원), 오징어까스 정식 (14,000원), 모둠 정식 (14,000원), 치킨까스 정식 (10,000원), 비후카츠 정식 (14,000원), 새우까스 정식 (14,000원), 굴까스 정식 (14,000원), 로스＋생선까스 정식 (13,000원), 볼카츠정식 (10,000원), 콜라 (2,000원), 사이다 (2,000원), 제로콜라 (2,000원), 환타오렌지 (2,000원), 환타포도 (2,000원)",영업시간 매일 11:30 ~ 20:30 · 휴게시간 매일 15:00 ~ 16:30
다리원,중국요리,3.9,90,"서울 서초구 효령로31길 6 1층
(지번) 방배동 909-7",37.48160802,126.9969117,02-522-7275,"짜장 (6,000원), 삼선짬뽕 (8,000원), 삼선볶음밥 (8,000원), 탕수육 (23,000원), 양장피 (33,000원)",매일 10:00 ~ 22:00
맛집곱창구이,"곱창,막창",4,515,"서울 서초구 방배천로2안길 23 1층
(지번) 방배동 451-26",37.4779866,126.9837467,02-521-9667,"마늘곱창 (1인분) (29,000원), 모듬곱창 (1인분) (27,000원), 황소곱창 (1인분) (28,000원), 대창구이 (1인분) (26,000원), 막창구이 (1인분) (27,000원), 특양구이 (1인분) (28,000원), 염통구이 (1인분) (18,000원), 볶음밥 (4,000원), 된장찌개 (4,000원)",영업시간 월~금 14:00 ~ 24:00
바지락명가 서초본점,"해물,생선",3.4,25,"서울 서초구 서초대로 317 건원빌딩 지하 1층
(지번) 서초동 1691-8",37.49475039,127.0163047,02-599-8707,메뉴 없음,영업시간 월~금 11:20 ~ 21:30 · 휴게시간 월~토 14:00 ~ 17:00
은혜식당,한식,4.6,10,"서울 서초구 방배천로8길 8 1층
(지번) 방배동 453-11",37.48044779,126.9830483,02-597-2566,메뉴 없음,영업시간 월~토 10:40 ~ 21:00 · 휴게시간 월~금 14:30 ~ 16:30
이자카야비원,일본식주점,4.3,53,"서울 서초구 방배천로2길 21 지하 1층
(지번) 방배동 449-6",37.47725653,126.9838788,02-3474-9002,"모듬꼬치 7본+미니명란계란말이 (28,500원), 모듬꼬치 11본+미니명란계란말이 (37,000원), 모듬꼬치 17본+미니명란계란말이 (57,000원), 밀푀유나베 (29,900원), 모듬가라아게 (29,900원), 메로구이 (24,000원), 해물떡볶이 (25,000원), 모찌리도후 (9,900원), 명란마요 (23,000원), 오꼬노미야끼 (19,900원), 치킨가라아게 (21,000원), 가지튀김 (19,900원), 이카(오징어) 덴뿌라 (23,000원), 에비(새우) 덴뿌라 (23,000원), 나가사키짬뽕 (25,000원), 해물짬뽕 (25,000원), 오뎅나베 (23,000원), 바지락술찜 (21,000원), 소고기타다끼 (24,000원), 연어사시미 (29,900원)","영업시간 월,화,수,목,일 15:00 ~ 01:00"
루스티크,"제과,베이커리",4.4,26,"서울 서초구 반포대로21길 39
(지번) 서초동 1523-7",37.48690174,127.0082956,02-423-7776,"통밀무화과캄파뉴 (0원), 맘모스빵 (0원), 에스프레소 (가격정보 없음), 카페라떼 (가격정보 없음), 아메리카노 (가격정보 없음), 카푸치노 (가격정보 없음), 카페모카 (가격정보 없음), 바닐라라떼 (가격정보 없음), 몽블랑 (0원), 딸기생크림케이크 (0원), 녹차라떼 (가격정보 없음), 핫초코 (가격정보 없음), 로열밀크티 (가격정보 없음), 얼그레이 (가격정보 없음), 국화차 (가격정보 없음), 녹차 (가격정보 없음), 재스민 (가격정보 없음), 유자차 (가격정보 없음), 수제모과차 (가격정보 없음), 레몬차 (가격정보 없음), 모과차 (가격정보 없음), 라떼 (가격정보 없음), 스무디 (가격정보 없음), 딸기스무디 (가격정보 없음), 망고스무디 (가격정보 없음), 아이스티 (가격정보 없음), 딸기 (가격정보 없음), 팥빙수 (가격정보 없음), 앙팡&슈스틱 (0원)",월요일
시올돈,"돈까스,우동",4,213,"서울 서초구 동광로3길 91 1층 103호
(지번) 방배동 766-4",37.49498978,126.9842964,010-9720-7527,메뉴 없음,"영업시간 월,화,수,목,일 11:30 ~ 20:30 · 휴게시간 월 14:30 ~ 17:30"
버거베어 프리다이너 양재본점,햄버거,4,91,"서울 서초구 양재천로 95-8 스퀘어98 1층
(지번) 양재동 98-6",37.47630238,127.0394307,02-445-6021,"한우 어니언 치즈 버거 (7,900원), [오늘의 픽] 제주 흑돈 버거 (8,500원), 한우 뉴트로 오리진 버거 (8,300원), 100% 리얼 쉬림프 버거 (8,700원), 더블 미트버거 (11,000원), [ 매장판매 1위 ] 뉴트로오리진버거 세트 (12,300원), [오늘의 픽] 흑돈버거세트 (12,500원), 100% 리얼쉬림프버거세트 (12,700원), 더블 미트 버거 세트 (15,000원), 치킨집보다 맛있는 [치킨윙] 6ps (6,500원), 불백 버거 (5,800원), 어니언 치즈버거 (7,900원), 불백 더블 버거 (8,800원), [가성비 최고 ] 진짜 불고기 버거세트 (9,800원), 어니언 치즈버거세트 (11,900원), 불백 더블 버거 세트 (12,800원), 기본감자튀김 (3,500원), 해쉬브라운 (1,500원), 치킨텐더 (3,500원), 치즈스틱 (4,000원), 코카 콜라 355mL (2,000원), 펩시 제로콜라 355mL (2,000원), 칠성사이다 355mL (2,000원), 제로사이다 355mL (2,000원)",영업시간 월~금 11:00 ~ 22:00 · 휴게시간 월~금 15:30 ~ 17:00
까르보마마,이탈리안,3.7,34,"서울 서초구 강남대로16길 21 1층
(지번) 양재동 313-5",37.47117776,127.0400538,02-574-7421,메뉴 없음,월요일
북촌순두부&쭈꾸미 방배본점,두부전문점,3.7,22,"서울 서초구 방배로 119-1 룡은빌딩 1층
(지번) 방배동 925-7",37.48475924,126.9951517,02-522-1474,"철판쭈꾸미 (1인) (15,000원), 두부곱창전골 (35,000원), 해물순두부 (9,000원), 곤드레정식 (12,000원), 꼬막비빔밥 (13,000원)",월~금 09:30 ~ 21:00
플랫다이닝카페,카페,3.8,56,"서울 서초구 서초중앙로22길 22-7 1층 101호
(지번) 서초동 1659-2",37.4929049,127.0153368,02-598-1224,"젠틀커피 (4,000원), 카페라떼 (5,000원), 바닐라라떼 (5,500원), 플랫 브레드 (12,000원), 로제파스타 (11,000원), 플랫 브런치 (16,900원), 기버터 오븐구이 스테이크 (38,000원), 연어치즈샐러드 (18,000원), THE건강한 샐러드 (10,000원)",매일 10:00 ~ 21:00
심야식당,술집,3.4,75,"서울 서초구 남부순환로356길 58
(지번) 양재동 10-56",37.48244428,127.0383536,02-571-1056,메뉴 없음,영업시간 매일 17:00 ~ 02:00
서래오뎅,오뎅바,4,96,"서울 서초구 사평대로26길 22
(지번) 반포동 92-4",37.49925258,126.9989626,02-591-5505,"오뎅꼬치 (1개) (2,500원), 오뎅탕 (2층/8개) (20,000원), 유부주머니 (2,500원), 닭꼬치 (4개) (15,000원), 닭껍질꼬치 (4개) (15,000원), 닭날개꼬치 (4개) (15,000원), 베이컨꼬치 (4개) (15,000원), 삼겹살꼬치 (4개) (15,000원), 모듬꼬치 (6개) (20,000원), 대하구이 (4개) (20,000원), 해물떡볶이 (23,000원), 닭발볶음 (23,000원), 메로구이 (24,000원), 소시지구이 (22,000원), 키조개관자구이 (22,000원), 시사모구이 (15,000원), 은행구이 (15,000원), 떡구이 (14,000원), 모듬튀김 (25,000원), 새우튀김 (23,000원), 오징어튀김 (22,000원), 치킨가라아게 (22,000원), 새우깡 (15,000원), 고로케 (15,000원), 야끼소바 (22,000원), 오꼬노미야끼 (20,000원), 해물버터구이 (19,000원), 골뱅이무침 (25,000원), 연어샐러드 (25,000원), 참치타다끼 (24,000원), 참치&나또 샐러드 (24,000원), 타코와사비 (15,000원), 참치회 (36,000원), 계란말이 (20,000원), 우동/소면 (7,000원)",영업시간 월~토 17:00 ~ 24:00
이누식당,양식,4,318,"서울 서초구 서초대로27길 33 예전빌딩 101호
(지번) 방배동 850-31",37.48948047,126.9940649,010-9337-8947,메뉴 없음,"월,일요일"
레프레미스,"제과,베이커리",4.2,36,"서울 서초구 남부순환로337길 36 1층
(지번) 서초동 1430-1",37.48434893,127.0206385,02-571-3127,"6개입 세트 (20,000원), 12개입 세트 (38,000원), 18개입 세트 (56,000원), 24개입 세트 (74,000원), 개별 마카롱 (3,000원)","월,일요일"
앨리스프로젝트,디저트카페,4.7,157,"서울 서초구 양재천로 107-4 1층
(지번) 양재동 95-10",37.47700341,127.0403696,070-4233-0505,"2024 연말 테이블세트 (예약제) (35,000원), 피스타치오 레몬 케이크 (9,000원), 타임 케이크 (8,000원), 비트&파슬리 (11,000원), 커리&화이트 초코 (11,000원), 자스민&배 (10,000원), 고수 파블로바 (9,000원), 머랭롤라드 (8,500원), 크럼블 아이스크림 (테이크아웃) (5,000원), 아이스크림 테스터 (10,000원), 쌀&바닐라 루이보스 (10,000원), 아티초크&디종 머스터드 (11,000원)","영업시간 월,목,일 12:00 ~ 19:00"
홍천한우,"육류,고기",4,127,"서울 서초구 효령로55길 47 1~3층
(지번) 서초동 1595-8",127.0140332,37.4869679,02-586-0513,메뉴 없음,영업시간 월~금 11:00 ~ 22:00
라비드쿤,양식,3.7,199,"서울 서초구 마방로2길 15-5 1층
(지번) 양재동 249-13",37.47310137,127.0394074,010-9097-0709,"단호박 새우 오일 짧은 파스타 (16,000원), 글라시 토마토 로제 리조또 (18,000원), 매콤 토마토 소고기 파스타 (18,000원), 라구 토마토 라자냐 (18,000원), 야채 샐러드 (11,000원), 버섯 감자 양파 뇨끼 (가격정보 없음)",영업시간 월~금 11:30 ~ 21:00 · 휴게시간 월~금 15:00 ~ 17:00
청솔게르마늄감자탕,감자탕,4,43,"서울 서초구 반포대로30길 53 조광빌딩 지하1층
(지번) 서초동 1572-15",37.49244808,127.0114031,02-585-5872,"감자탕(대) (48,000원), 감자탕(중) (38,000원), 감자탕(소) (28,000원), 해장국 (11,000원), 볶음밥 (2인 기준) (6,000원), 해물전 (15,000원)",월~금 09:30 ~ 21:30
아카사카일식 강남역본점,일식,3.5,156,"서울 서초구 서초대로74길 23 서초타운트라팰리스 지하1층 2호
(지번) 서초동 1327",37.49561193,127.027091,02-585-1145,메뉴 없음,월~금 10:00 ~ 22:00 · 휴게시간 월~토 14:30 ~ 17:00
바다목장,회,4.4,16,"서울 서초구 방배로19길 21 1층
(지번) 방배동 926-1",37.48494542,126.993861,02-597-4311,메뉴 없음,영업시간 월~토 11:30 ~ 22:00 · 휴게시간 월~토 15:00 ~ 17:00
서울갈매기,"육류,고기",4.7,24,"서울 서초구 사평대로55길 133 1층
(지번) 반포동 709-1",37.50962424,127.0200984,02-517-4887,"서울갈매기 (180g) (15,000원), 매콤갈매기 (180g) (15,000원), 돼지왕갈비 (200g) (16,000원), 오돌갈비 (180g) (16,000원), 목살김치찌개 (5,000원), 소갈비살 (150g) (17,000원), 양념갈비살 (150g) (17,000원)",영업시간 매일 16:00 ~ 05:00
